 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
22,3236,9,7,1406,2604,156,10,156,19.816848826300355,372,0,372,24.97046164582908,1239043,4942,202,780.8363350092199,3236,1,2589,287,0,2589,0,1942,277,0,1942,0,0,0,0,0,180,140,2780,2162,0,1000,250,84.06116594626177,950.28783620816,0,1,0,0,0,0,0,0,0.78,250,156,372,180,0,0,0,0,0,0,9,1406,7,2604,63970,41569,8,20,0,0,0,0,0,0,0,0,BENIGN
8080,2051805,475,1,394332,2,830,0,830,8.062120197126166,2,0,2,21.76316266913342,192189,231,4310,596.4336549650798,2051805,10,1641444,3455,0,1641444,0,1231083,1231083,0,1231083,0,0,0,0,0,9500,20,231,0,0,1500,828,6.427721487900895,231.25906130889817,0,1,0,0,0,0,0,0,0.0,828,830,2,9500,0,0,0,0,0,0,475,394332,1,2,63646,53419,474,20,0,0,0,0,0,0,0,0,DDoS
53,2628,5,7,3840,6225,768,10,768,45.63228065203947,889,0,889,42.77154138674737,3829981,4565,219,1.402538400135822,2628,2,2102,420,0,2102,0,1576,225,0,1576,0,0,0,0,0,100,140,1902,2663,0,1000,838,99.03490966453363,259.03247379747586,0,1,0,0,0,0,0,0,1.4,838,768,889,100,0,0,0,0,0,0,5,3840,7,6225,37196,37445,4,20,0,0,0,0,0,0,0,0,BENIGN
53,4467,5,10,2551,4858,510,10,510,16.900411314563357,485,0,485,45.61423217157283,1658828,3357,297,72.46105250646806,4467,7,3573,714,0,3573,0,2680,268,0,2680,0,0,0,0,0,100,200,1119,2238,0,1000,494,74.31914280892585,397.21403020554425,0,0,0,0,0,0,0,0,2.0,494,510,485,100,0,0,0,0,0,0,5,2551,10,4858,64990,39540,4,20,0,0,0,0,0,0,0,0,BENIGN
53,603,5,8,3324,5666,664,10,664,28.886773609698498,708,0,708,24.49591445493262,14893838,21534,46,799.0087905511168,603,5,482,96,0,482,0,362,45,0,362,0,0,0,0,0,100,160,8282,13252,0,1000,691,22.693440599711213,449.15026086338673,0,1,0,0,0,0,0,0,1.6,691,664,708,100,0,0,0,0,0,0,5,3324,8,5666,48820,65483,4,20,0,0,0,0,0,0,0,0,BENIGN
80,1199,5,2,3925,1268,785,10,785,1.3893416721839025,634,0,634,8.900749914547296,4330400,5835,171,502.6745341021528,1199,4,959,191,0,959,0,719,359,0,719,0,0,0,0,0,100,40,4168,1667,0,1000,742,66.65022643786679,631.9856296349176,0,1,0,0,0,0,0,0,0.4,742,785,634,100,0,0,0,0,0,0,5,3925,2,1268,64899,56481,4,20,0,0,0,0,0,0,0,0,BENIGN
123,3372,8,12,6324,13852,790,10,790,36.08260013161838,1154,0,1154,16.45940010998082,5982160,5929,168,162.22430634091424,3372,4,2698,337,0,2698,0,2023,168,0,2023,0,0,0,0,0,160,240,2371,3557,0,1000,1008,16.19662886161899,612.2964112122704,0,1,0,0,0,0,0,0,1.5,1008,790,1154,160,0,0,0,0,0,0,8,6324,12,13852,52222,33797,7,20,0,0,0,0,0,0,0,0,BENIGN
443,2930,6,2,2532,321,422,10,422,4.079379761410939,160,0,160,9.94148101601593,973867,2729,366,194.63693809274352,2930,6,2344,390,0,2344,0,1758,879,0,1758,0,0,0,0,0,120,40,2047,682,0,1000,356,77.01601317373772,286.32285873633344,0,1,0,0,1,0,0,0,0.33,356,422,160,120,0,0,0,0,0,0,6,2532,2,321,47691,35577,5,20,0,0,0,0,0,0,0,0,BENIGN
8080,746597,186,5,26358,138,141,0,141,11.23043301890408,27,0,27,43.534182190360625,35490,255,3908,435.3381704196518,746597,6,597277,3211,0,597277,0,447958,89591,0,447958,0,0,0,0,0,3720,100,249,6,0,1500,138,21.92746149976972,152.64804520971464,0,1,0,0,0,0,0,0,0.03,138,141,27,3720,0,0,0,0,0,0,186,26358,5,138,62513,52072,185,20,0,0,0,0,0,0,0,0,DDoS
22,2889,1,4,89,2565,89,10,89,34.216263325327,641,0,641,25.10674159699009,918779,1730,577,139.70720823697147,2889,4,2311,2311,0,2311,0,1733,433,0,1733,0,0,0,0,0,20,80,346,1384,0,1000,530,13.183278286150891,979.5499860165979,0,1,0,0,0,0,0,0,4.0,530,89,641,20,0,0,0,0,0,0,1,89,4,2565,60294,33217,0,20,0,0,0,0,0,0,0,0,BENIGN
80,2116215,56,0,15721,0,280,0,280,49.33259227428286,0,0,0,32.6900924376492,7428,26,37789,210.9167007381879,2116215,4,1692972,30231,0,1692972,0,1269729,0,0,1269729,0,0,0,0,0,1120,0,26,0,0,1500,280,91.3279733975539,486.30347236162106,0,1,0,0,0,0,0,0,0.0,280,280,0,1120,0,0,0,0,0,0,56,15721,0,0,30228,42696,55,20,0,0,0,0,0,0,0,0,DDoS
443,2753,6,9,582,8868,97,10,97,24.141537963675177,985,0,985,26.91168202671999,3432702,5448,183,847.449160279238,2753,4,2202,367,0,2202,0,1651,183,0,1651,0,0,0,0,0,120,180,2179,3268,0,1000,630,9.567734095607694,205.35112456327965,0,0,0,0,0,0,0,0,1.5,630,97,985,120,0,0,0,0,0,0,6,582,9,8868,45230,59304,5,20,0,0,0,0,0,0,0,0,BENIGN
22,1552,10,1,7656,929,765,10,765,2.0716784993445203,929,0,929,40.0258240041458,5530514,7085,141,259.0957649883255,1552,1,1241,124,0,1241,0,931,931,0,931,0,0,0,0,0,200,20,6441,644,0,1000,780,18.36834761347922,845.483591979252,0,0,0,0,1,0,0,0,0.1,780,765,929,200,0,0,0,0,0,0,10,7656,1,929,51292,58763,9,20,0,0,0,0,0,0,0,0,BENIGN
123,1215,2,1,463,424,231,10,231,17.267125551913676,424,0,424,6.124498615495588,730294,2467,405,403.323531329338,1215,7,972,486,0,972,0,729,729,0,729,0,0,0,0,0,40,20,1645,822,0,1000,295,57.61668052039942,241.31034676770935,0,0,0,0,0,0,0,0,0.5,295,231,424,40,0,0,0,0,0,0,2,463,1,424,54052,63691,1,20,0,0,0,0,0,0,0,0,BENIGN
80,229,9,7,6637,3677,737,10,737,32.36454602005025,525,0,525,0.41714119083668955,44909482,69661,14,54.77676193664416,229,4,183,20,0,183,0,137,19,0,137,0,0,0,0,0,180,140,39184,30477,0,1000,644,80.20070149952214,17.539989703191484,0,1,0,0,0,0,0,0,0.78,644,737,525,180,0,0,0,0,0,0,9,6637,7,3677,33624,61299,8,20,0,0,0,0,0,0,0,0,BENIGN
80,431478,492,3,658183,96,1337,0,1337,8.05275150685939,32,0,32,20.52402343598691,1525636,1147,871,504.56698186192716,431478,3,345183,701,0,345183,0,258887,86295,0,258887,0,0,0,0,0,9840,60,1140,6,0,1500,1329,60.65008050484554,414.7243691899264,0,1,0,0,0,0,0,0,0.01,1329,1337,32,9840,0,0,0,0,0,0,492,658183,3,96,45718,49559,491,20,0,0,0,0,0,0,0,0,DDoS
443,1999,1,12,702,4527,702,10,702,15.1394253199026,377,0,377,31.481819815461698,2615757,6502,153,723.8098005975273,1999,3,1599,1599,0,1599,0,1199,99,0,1199,0,0,0,0,0,20,240,500,6001,0,1000,402,10.780568849944505,431.606366891265,0,1,0,0,1,0,0,0,12.0,402,702,377,20,0,0,0,0,0,0,1,702,12,4527,49425,35739,0,20,0,0,0,0,0,0,0,0,BENIGN
53,704,6,8,4637,4129,772,10,772,43.24104385499329,516,0,516,7.342181680191318,12446834,19875,50,262.8838973488069,704,8,563,93,0,563,0,422,52,0,422,0,0,0,0,0,120,160,8517,11357,0,1000,626,44.12993083535842,946.1189320236086,0,1,0,0,1,0,0,0,1.33,626,772,516,120,0,0,0,0,0,0,6,4637,8,4129,43074,55597,5,20,0,0,0,0,0,0,0,0,BENIGN
22,464,3,7,2529,3022,843,10,843,20.48319316446155,431,0,431,23.1014899893341,11964195,21551,46,25.453407541781715,464,2,371,123,0,371,0,278,39,0,278,0,0,0,0,0,60,140,6465,15085,0,1000,555,0.3240915641644082,243.7150789721021,0,1,0,0,0,0,0,0,2.33,555,843,431,60,0,0,0,0,0,0,3,2529,7,3022,42381,41019,2,20,0,0,0,0,0,0,0,0,BENIGN
22,4050,7,12,3327,6295,475,10,475,38.51145303518801,524,0,524,27.326299192059572,2376107,4691,213,532.9222998984336,4050,4,3240,462,0,3240,0,2430,202,0,2430,0,0,0,0,0,140,240,1728,2962,0,1000,506,5.10339927976421,606.5120282706331,0,1,0,0,1,0,0,0,1.71,506,475,524,140,0,0,0,0,0,0,7,3327,12,6295,60486,45182,6,20,0,0,0,0,0,0,0,0,BENIGN
123,2800,9,4,5978,3874,664,10,664,7.775274675298993,968,0,968,7.9120719494734315,3519057,4642,215,980.9679177770258,2800,4,2240,248,0,2240,0,1680,420,0,1680,0,0,0,0,0,180,80,3214,1428,0,1000,757,95.52670621598786,235.22474677220438,0,0,0,0,1,0,0,0,0.44,757,664,968,180,0,0,0,0,0,0,9,5978,4,3874,61957,30061,8,20,0,0,0,0,0,0,0,0,BENIGN
443,823,5,12,765,13584,153,10,153,21.871530784660493,1132,0,1132,20.486612617712158,17419955,20637,48,775.4027995263443,823,9,658,131,0,658,0,494,41,0,494,0,0,0,0,0,100,240,6069,14567,0,1000,844,34.79971000797099,880.9542662190028,0,0,0,0,0,0,0,0,2.4,844,153,1132,100,0,0,0,0,0,0,5,765,12,13584,59005,55537,4,20,0,0,0,0,0,0,0,0,BENIGN
123,908,2,3,169,1397,84,10,84,47.37550459813955,465,0,465,28.76669179114864,1723585,5501,181,138.19055769566424,908,7,727,363,0,727,0,545,181,0,545,0,0,0,0,0,40,60,2200,3300,0,1000,313,98.79809781872649,987.9368992078873,0,1,0,0,0,0,0,0,1.5,313,84,465,40,0,0,0,0,0,0,2,169,3,1397,40805,63419,1,20,0,0,0,0,0,0,0,0,BENIGN
123,4639,2,1,1800,878,900,10,900,45.598691850194896,878,0,878,20.99892647733,577418,646,1546,532.1690723930784,4639,1,3711,1855,0,3711,0,2783,2783,0,2783,0,0,0,0,0,40,20,431,215,0,1000,893,8.341364352523184,655.418668889055,0,1,0,0,1,0,0,0,0.5,893,900,878,40,0,0,0,0,0,0,2,1800,1,878,45556,35178,1,20,0,0,0,0,0,0,0,0,BENIGN
80,1715,7,4,1093,3139,156,10,156,21.29236928881025,784,0,784,28.777734314902293,2468411,6413,155,32.64260581743051,1715,2,1372,196,0,1372,0,1029,257,0,1029,0,0,0,0,0,140,80,4081,2332,0,1000,384,64.03096175927428,823.8198482655276,0,1,0,0,1,0,0,0,0.57,384,156,784,140,0,0,0,0,0,0,7,1093,4,3139,58773,51188,6,20,0,0,0,0,0,0,0,0,BENIGN
22,580101,54,106,2427,8827,44,0,44,24.201176566486147,83,0,83,16.05349314557728,19402,275,3625,368.9290272995609,580101,4,464081,8594,0,464081,0,348061,3283,0,348061,0,0,0,0,0,1080,2120,93,182,0,1000,70,14.622924890722977,243.15587513487057,0,0,0,0,1,0,0,0,1.96,70,44,83,1080,0,0,0,0,0,0,54,2427,106,8827,64009,51265,53,20,0,0,0,0,0,0,0,0,SSH-Patator
53,1688,2,8,441,6911,220,10,220,10.948015857187581,863,0,863,41.07525886492691,4353551,5920,168,825.598558510573,1688,6,1351,675,0,1351,0,1013,126,0,1013,0,0,0,0,0,40,160,1184,4736,0,1000,735,82.47704703432608,661.3319180878124,0,0,0,0,0,0,0,0,4.0,735,220,863,40,0,0,0,0,0,0,2,441,8,6911,48213,61274,1,20,0,0,0,0,0,0,0,0,BENIGN
80,1392,2,1,989,52,494,10,494,48.25898798089828,52,0,52,33.0864597332827,748103,2155,464,676.0246396502777,1392,8,1113,556,0,1113,0,835,835,0,835,0,0,0,0,0,40,20,1436,718,0,1000,347,71.90256799277594,903.7267001044966,0,1,0,0,1,0,0,0,0.5,347,494,52,40,0,0,0,0,0,0,2,989,1,52,52437,30374,1,20,0,0,0,0,0,0,0,0,BENIGN
123,1278,6,1,1075,328,179,10,179,22.6281103619337,328,0,328,33.898401791565256,1098671,5475,182,576.9143362712492,1278,7,1022,170,0,1022,0,766,766,0,766,0,0,0,0,0,120,20,4693,782,0,1000,200,55.10245276854398,386.01365587860556,0,0,0,0,0,0,0,0,0.17,200,179,328,120,0,0,0,0,0,0,6,1075,1,328,41202,52256,5,20,0,0,0,0,0,0,0,0,BENIGN
53,1335,5,1,1436,1147,287,10,287,2.6035245967215124,1147,0,1147,3.531203772005309,1934617,4491,222,989.8388601433805,1335,6,1068,213,0,1068,0,801,801,0,801,0,0,0,0,0,100,20,3743,748,0,1000,430,90.94583742684357,985.8739748565642,0,1,0,0,0,0,0,0,0.2,430,287,1147,100,0,0,0,0,0,0,5,1436,1,1147,49570,50047,4,20,0,0,0,0,0,0,0,0,BENIGN
33009,195,2,1,0,0,0,0,0,44.17485869031281,0,0,0,30.580811179298546,0,15377,65,634.8145566725827,195,10,156,78,0,156,0,117,117,0,117,0,0,0,0,0,40,20,10251,5125,0,1000,0,61.113379069566385,512.6022463346966,0,1,0,0,0,0,0,0,0.5,0,0,0,40,0,0,0,0,0,0,2,0,1,0,52230,48937,1,20,0,0,0,0,0,0,0,0,PortScan
53,2693,9,9,3821,9591,424,10,424,10.038051746028332,1065,0,1065,11.847881039061587,4980836,6683,149,707.3901625625251,2693,9,2154,239,0,2154,0,1615,179,0,1615,0,0,0,0,0,180,180,3341,3341,0,1000,745,33.2888541985136,611.7803510462387,0,1,0,0,1,0,0,0,1.0,745,424,1065,180,0,0,0,0,0,0,9,3821,9,9591,62984,53414,8,20,0,0,0,0,0,0,0,0,BENIGN
123,970,1,9,417,2085,417,10,417,19.42225706363993,231,0,231,20.88618036459602,2578217,10302,97,292.1092577722428,970,4,776,776,0,776,0,582,64,0,582,0,0,0,0,0,20,180,1030,9272,0,1000,250,42.95269110689903,566.9703467703245,0,1,0,0,1,0,0,0,9.0,250,417,231,20,0,0,0,0,0,0,1,417,9,2085,57540,58743,0,20,0,0,0,0,0,0,0,0,BENIGN
42621,39,2,0,0,0,0,0,0,18.81931947159235,0,0,0,19.92583948932989,0,51216,19,57.363337632085454,39,6,31,15,0,31,0,23,0,0,23,0,0,0,0,0,40,0,51216,0,0,1000,0,24.840905145892155,934.3177277259813,0,1,0,0,0,0,0,0,0.0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,33766,41799,1,20,0,0,0,0,0,0,0,0,PortScan
3306,2803165,207,1,31395,39,151,0,151,30.127232895852984,39,0,39,4.026802903138171,11214,74,13476,229.80526140307688,2803165,4,2242532,10833,0,2242532,0,1681899,1681899,0,1681899,0,0,0,0,0,4140,20,73,0,0,1500,151,55.596841461386035,376.0421805800577,0,1,0,0,0,0,0,0,0.0,151,151,39,4140,0,0,0,0,0,0,207,31395,1,39,29406,63294,206,20,0,0,0,0,0,0,0,0,DDoS
53,589,3,5,1027,4617,342,10,342,2.2173521687067765,923,0,923,37.53394262736428,9581028,13578,73,642.7254868030715,589,7,471,157,0,471,0,353,70,0,353,0,0,0,0,0,60,100,5092,8486,0,1000,705,93.28495563896712,283.5167615238543,0,0,0,0,1,0,0,0,1.67,705,342,923,60,0,0,0,0,0,0,3,1027,5,4617,52701,63251,2,20,0,0,0,0,0,0,0,0,BENIGN
80,702046,388,1,519151,30,1338,0,1338,13.880087772058314,30,0,30,9.827130487593589,739525,554,1804,7.68522307567765,702046,9,561637,1447,0,561637,0,421227,421227,0,421227,0,0,0,0,0,7760,20,552,1,0,1500,1334,89.4115208458701,441.9500932467304,0,1,0,0,0,0,0,0,0.0,1334,1338,30,7760,0,0,0,0,0,0,388,519151,1,30,49123,49710,387,20,0,0,0,0,0,0,0,0,DDoS
80,3578,6,6,3044,3801,507,10,507,44.290859372635865,633,0,633,39.7207189052201,1912710,3352,298,933.5676664913123,3578,6,2863,477,0,2863,0,2147,357,0,2147,0,0,0,0,0,120,120,1676,1676,0,1000,570,3.3592713083483328,630.3304986735511,0,0,0,0,0,0,0,0,1.0,570,507,633,120,0,0,0,0,0,0,6,3044,6,3801,50481,40505,5,20,0,0,0,0,0,0,0,0,BENIGN
53,471,8,2,4338,1511,542,10,542,11.885439354629257,755,0,755,40.15520084999786,12396715,21193,47,175.34776275749175,471,7,377,47,0,377,0,283,141,0,283,0,0,0,0,0,160,40,16954,4238,0,1000,584,38.31696178422116,639.4804232212351,0,0,0,0,0,0,0,0,0.25,584,542,755,160,0,0,0,0,0,0,8,4338,2,1511,34537,44932,7,20,0,0,0,0,0,0,0,0,BENIGN
53,4085,8,11,3925,3383,490,10,490,44.253686729635966,307,0,307,43.99932435540425,1788997,4650,215,677.8211050151833,4085,9,3268,408,0,3268,0,2451,222,0,2451,0,0,0,0,0,160,220,1957,2692,0,1000,384,43.766196525560375,334.02298612730755,0,1,0,0,0,0,0,0,1.38,384,490,307,160,0,0,0,0,0,0,8,3925,11,3383,63630,51354,7,20,0,0,0,0,0,0,0,0,BENIGN
123,2218,7,6,4727,868,675,10,675,42.345650905320724,144,0,144,30.549831638395688,2522374,5858,170,978.1300047157656,2218,9,1775,253,0,1775,0,1331,221,0,1331,0,0,0,0,0,140,120,3154,2704,0,1000,430,88.3309018494584,820.7965012610874,0,1,0,0,1,0,0,0,0.86,430,675,144,140,0,0,0,0,0,0,7,4727,6,868,36214,48110,6,20,0,0,0,0,0,0,0,0,BENIGN
80,3726,8,1,3795,583,474,10,474,21.53381953003386,583,0,583,13.072186916357253,1174906,2414,414,972.127044807662,3726,1,2981,372,0,2981,0,2236,2236,0,2236,0,0,0,0,0,160,20,2146,268,0,1000,486,81.06997908641989,204.1066085551041,0,1,0,0,0,0,0,0,0.12,486,474,583,160,0,0,0,0,0,0,8,3795,1,583,35838,50019,7,20,0,0,0,0,0,0,0,0,BENIGN
53,780,8,2,3677,1233,459,10,459,30.60613373561158,616,0,616,22.573606236197396,6293958,12815,78,503.8622091816458,780,2,624,78,0,624,0,468,234,0,468,0,0,0,0,0,160,40,10252,2563,0,1000,491,67.38524092196549,647.0081523493458,0,0,0,0,1,0,0,0,0.25,491,459,616,160,0,0,0,0,0,0,8,3677,2,1233,61587,56329,7,20,0,0,0,0,0,0,0,0,BENIGN
443,1454,4,5,319,779,79,10,79,26.79402419475196,155,0,155,45.13827782785153,755320,6187,161,829.5387694707126,1454,1,1163,290,0,1163,0,872,174,0,872,0,0,0,0,0,80,100,2749,3437,0,1000,122,0.8916363553130524,125.92977781656978,0,0,0,0,1,0,0,0,1.25,122,79,155,80,0,0,0,0,0,0,4,319,5,779,42523,60268,3,20,0,0,0,0,0,0,0,0,BENIGN
443,2900265,264,5,51367,219,194,0,194,36.60273283631472,43,0,43,9.962706613698192,17786,92,10781,315.74362859750636,2900265,8,2320212,8788,0,2320212,0,1740159,348031,0,1740159,0,0,0,0,0,5280,100,91,1,0,1500,191,94.83861257420646,940.9481803010159,0,1,0,0,0,0,0,0,0.02,191,194,43,5280,0,0,0,0,0,0,264,51367,5,219,47632,54143,263,20,0,0,0,0,0,0,0,0,DDoS
80,663699,89,0,21193,0,238,0,238,23.52533818229652,0,0,0,27.858640631405336,31931,134,7457,678.0435372332022,663699,3,530959,5965,0,530959,0,398219,0,0,398219,0,0,0,0,0,1780,0,134,0,0,1500,238,40.944302612026526,379.61935050258245,0,1,0,0,0,0,0,0,0.0,238,238,0,1780,0,0,0,0,0,0,89,21193,0,0,64089,33339,88,20,0,0,0,0,0,0,0,0,DDoS
80,3628,3,12,2973,3356,991,10,991,41.68259959690286,279,0,279,0.8805657132424982,1744685,4133,241,562.0021353473879,3628,9,2902,967,0,2902,0,2177,181,0,2177,0,0,0,0,0,60,240,826,3307,0,1000,422,94.11510212545484,97.7455502099045,0,0,0,0,0,0,0,0,4.0,422,991,279,60,0,0,0,0,0,0,3,2973,12,3356,39755,56385,2,20,0,0,0,0,0,0,0,0,BENIGN
123,2351,4,11,272,1941,68,10,68,18.907971843124848,176,0,176,38.45403627214118,941641,6378,156,630.5268715416828,2351,9,1881,470,0,1881,0,1410,128,0,1410,0,0,0,0,0,80,220,1700,4677,0,1000,147,68.77037181062244,538.4787918729703,0,0,0,0,0,0,0,0,2.75,147,68,176,80,0,0,0,0,0,0,4,272,11,1941,40654,36096,3,20,0,0,0,0,0,0,0,0,BENIGN
53,4514,5,12,2871,4368,574,10,574,36.60787178798377,364,0,364,3.8858825482746884,1603660,3765,265,485.15506999573387,4514,9,3611,722,0,3611,0,2708,225,0,2708,0,0,0,0,0,100,240,1107,2657,0,1000,425,61.1669051531604,474.8166863580312,0,0,0,0,1,0,0,0,2.4,425,574,364,100,0,0,0,0,0,0,5,2871,12,4368,41569,51537,4,20,0,0,0,0,0,0,0,0,BENIGN
443,393,5,4,448,1814,89,10,89,45.08794362146375,453,0,453,6.413594499169994,5747103,22853,43,285.8229103302411,393,5,315,63,0,315,0,236,59,0,236,0,0,0,0,0,100,80,12696,10157,0,1000,251,12.128951004107291,551.2786844783097,0,0,0,0,1,0,0,0,0.8,251,89,453,100,0,0,0,0,0,0,5,448,4,1814,42413,54095,4,20,0,0,0,0,0,0,0,0,BENIGN
443,2848,5,6,499,1031,99,10,99,8.072849706793317,171,0,171,28.023755619597125,537570,3862,258,269.81940838037445,2848,3,2278,455,0,2278,0,1708,284,0,1708,0,0,0,0,0,100,120,1755,2106,0,1000,139,89.55436919126039,805.6034226296485,0,1,0,0,1,0,0,0,1.2,139,99,171,100,0,0,0,0,0,0,5,499,6,1031,50359,31036,4,20,0,0,0,0,0,0,0,0,BENIGN
443,623,10,11,851,4119,85,10,85,11.583926989581734,374,0,374,41.08893395141662,7971674,33674,29,433.600593788427,623,2,498,49,0,498,0,374,34,0,374,0,0,0,0,0,200,220,16035,17639,0,1000,236,66.82000702690675,136.37378235252018,0,0,0,0,0,0,0,0,1.1,236,85,374,200,0,0,0,0,0,0,10,851,11,4119,40563,39060,9,20,0,0,0,0,0,0,0,0,BENIGN
22,1797,1,6,949,6550,949,10,949,26.115593185537456,1091,0,1091,17.042913548768603,4172764,3894,256,608.0640195886955,1797,10,1437,1437,0,1437,0,1078,179,0,1078,0,0,0,0,0,20,120,556,3338,0,1000,1071,18.36147854501902,756.6816537623095,0,1,0,0,0,0,0,0,6.0,1071,949,1091,20,0,0,0,0,0,0,1,949,6,6550,54911,63903,0,20,0,0,0,0,0,0,0,0,BENIGN
443,477735,361,0,144965,0,401,0,401,10.582824745474673,0,0,0,37.04839805743818,303443,755,1323,402.2555432618864,477735,8,382188,1058,0,382188,0,286641,0,0,286641,0,0,0,0,0,7220,0,755,0,0,1500,401,13.331376867019573,305.6747372740629,0,1,0,0,0,0,0,0,0.0,401,401,0,7220,0,0,0,0,0,0,361,144965,0,0,42390,29238,360,20,0,0,0,0,0,0,0,0,DDoS
3306,2037690,56,2,51084,99,912,0,912,21.128201569933815,49,0,49,16.36945894402625,25118,28,35132,694.0409597592121,2037690,4,1630152,29109,0,1630152,0,1222614,611307,0,1222614,0,0,0,0,0,1120,40,27,0,0,1500,882,89.68407721908581,816.1843786119623,0,1,0,0,0,0,0,0,0.04,882,912,49,1120,0,0,0,0,0,0,56,51084,2,99,30061,39866,55,20,0,0,0,0,0,0,0,0,DDoS
11703,162,1,1,0,0,0,0,0,1.2129978618377724,0,0,0,11.429239601694801,0,12318,81,178.63991850618365,162,1,129,129,0,129,0,97,97,0,97,0,0,0,0,0,20,20,6159,6159,0,1000,0,27.468475326093934,734.3719837042319,0,1,0,0,0,0,0,0,1.0,0,0,0,20,0,0,0,0,0,0,1,0,1,0,40940,49522,0,20,0,0,0,0,0,0,0,0,PortScan
443,3113,1,4,963,1837,963,10,963,22.185998349516932,459,0,459,34.69896702178987,899460,1605,622,461.3993634527298,3113,6,2491,2491,0,2491,0,1868,467,0,1868,0,0,0,0,0,20,80,321,1284,0,1000,560,86.92073425082721,176.15198774200934,0,0,0,0,0,0,0,0,4.0,560,963,459,20,0,0,0,0,0,0,1,963,4,1837,43074,51264,0,20,0,0,0,0,0,0,0,0,BENIGN
53,1805,9,12,2328,2063,258,10,258,27.942641046009552,171,0,171,33.26369605735908,2432086,11630,85,691.5149709498066,1805,4,1444,160,0,1444,0,1083,90,0,1083,0,0,0,0,0,180,240,4984,6646,0,1000,209,63.023103558767644,307.82748405104434,0,1,0,0,1,0,0,0,1.33,209,258,171,180,0,0,0,0,0,0,9,2328,12,2063,57753,54177,8,20,0,0,0,0,0,0,0,0,BENIGN
80,1566,9,5,8318,671,924,10,924,44.25285445196417,134,0,134,11.272302367769399,5739790,8938,111,175.17646197658178,1566,9,1252,139,0,1252,0,939,187,0,939,0,0,0,0,0,180,100,5746,3192,0,1000,642,67.6073062289898,890.5373166517752,0,1,0,0,0,0,0,0,0.56,642,924,134,180,0,0,0,0,0,0,9,8318,5,671,46911,37468,8,20,0,0,0,0,0,0,0,0,BENIGN
80,4358,5,2,1773,964,354,10,354,20.886060544380786,482,0,482,33.49762451050468,628188,1606,622,424.34296276137565,4358,10,3486,697,0,3486,0,2614,1307,0,2614,0,0,0,0,0,100,40,1147,458,0,1000,391,79.08904862298105,143.97844895753954,0,0,0,0,1,0,0,0,0.4,391,354,482,100,0,0,0,0,0,0,5,1773,2,964,50722,47600,4,20,0,0,0,0,0,0,0,0,BENIGN
80,4347,3,2,945,1281,315,10,315,7.650524920531049,640,0,640,44.39031981875702,512121,1150,869,341.6683020498181,4347,9,3478,1159,0,3478,0,2608,1304,0,2608,0,0,0,0,0,60,40,690,460,0,1000,445,60.28746329382757,607.8523828997771,0,1,0,0,0,0,0,0,0.67,445,315,640,60,0,0,0,0,0,0,3,945,2,1281,46099,52991,2,20,0,0,0,0,0,0,0,0,BENIGN
53,3844,6,9,5799,8476,966,10,966,19.627353742825292,941,0,941,38.78264821084901,3712876,3901,256,271.68812269368146,3844,9,3075,512,0,3075,0,2306,256,0,2306,0,0,0,0,0,120,180,1560,2340,0,1000,951,86.82196449625748,176.65600605958775,0,0,0,0,1,0,0,0,1.5,951,966,941,120,0,0,0,0,0,0,6,5799,9,8476,41968,61918,5,20,0,0,0,0,0,0,0,0,BENIGN
